shop_id,user_id,order_amount,total_items,payment_method,created_at
58,736,276,2,credit_card,3/8/17 9:41
50,867,386,2,debit,3/5/17 18:31
20,834,127,1,credit_card,3/18/17 3:13
4,965,384,3,debit,3/12/17 18:10
91,887,320,2,credit_card,3/10/17 15:40
14,721,464,4,credit_card,3/2/17 13:15
48,707,351,3,cash,3/9/17 16:54
61,994,316,2,cash,3/3/17 9:56
7,964,448,4,debit,3/15/17 10:53
94,786,268,2,cash,3/6/17 20:28
52,814,292,2,credit_card,3/30/17 9:13
17,710,528,3,credit_card,3/9/17 4:09
12,823,201,1,credit_card,3/11/17 10:25
89,700,392,2,cash,3/21/17 12:18
94,933,134,1,debit,3/28/17 11:27
20,991,254,2,credit_card,3/19/17 15:30
1,756,316,2,debit,3/30/17 12:27
54,867,665,5,debit,3/30/17 6:20
25,796,130,1,cash,3/14/17 15:53
24,808,420,3,debit,3/22/17 18:12
79,834,543,3,credit_card,3/15/17 5:32
25,830,130,1,cash,3/18/17 22:00
76,759,465,3,credit_card,3/16/17 11:29
58,724,138,1,cash,3/5/17 20:38
43,733,543,3,debit,3/14/17 18:18
66,920,322,2,cash,3/25/17 20:22
3,879,296,2,cash,3/25/17 0:59
49,933,129,1,credit_card,3/15/17 12:57
72,746,160,1,debit,3/4/17 10:23
75,771,384,3,cash,3/29/17 17:16
81,744,354,2,cash,3/8/17 22:05
18,809,312,2,debit,3/21/17 9:23
95,901,168,1,cash,3/19/17 22:00
6,981,374,2,debit,3/29/17 8:09
49,773,387,3,cash,3/9/17 13:56
94,934,402,3,debit,3/18/17 1:04
69,984,262,2,cash,3/12/17 14:06
69,818,262,2,credit_card,3/21/17 14:03
42,868,704,2,debit,3/23/17 18:10
98,761,399,3,credit_card,3/12/17 9:33
12,947,201,1,cash,3/22/17 19:57
2,900,188,2,debit,3/11/17 13:14
70,835,692,4,credit_card,3/13/17 18:52
21,768,426,3,cash,3/18/17 11:20
65,814,154,1,credit_card,3/19/17 19:44
99,728,390,2,debit,3/9/17 14:13
48,721,468,4,debit,3/7/17 11:35
81,749,354,2,debit,3/11/17 21:22
26,873,352,2,debit,3/2/17 20:40
38,888,380,2,credit_card,3/24/17 23:18
18,850,156,1,cash,3/16/17 3:29
97,773,486,3,credit_card,3/13/17 16:06
34,790,488,4,cash,3/22/17 14:10
65,718,308,2,cash,3/15/17 11:18
9,852,236,2,debit,3/5/17 22:25
57,851,147,1,cash,3/6/17 15:02
81,891,354,2,credit_card,3/29/17 11:19
23,791,156,1,debit,3/10/17 7:52
93,845,342,3,debit,3/14/17 21:19
53,940,112,1,credit_card,3/30/17 23:12
82,710,177,1,cash,3/18/17 3:13
19,846,163,1,debit,3/18/17 18:05
50,986,386,2,credit_card,3/11/17 20:07
63,763,272,2,credit_card,3/30/17 3:08
52,919,292,2,debit,3/19/17 5:28
39,740,134,1,cash,3/13/17 6:59
43,800,543,3,cash,3/17/17 17:26
57,957,294,2,cash,3/13/17 5:04
6,893,187,1,debit,3/6/17 10:17
62,733,160,1,cash,3/9/17 15:57
48,821,351,3,debit,3/25/17 8:09
89,712,392,2,debit,3/12/17 17:46
76,881,310,2,credit_card,3/2/17 3:22
79,959,362,2,debit,3/27/17 19:50
41,724,354,3,cash,3/3/17 16:11
49,751,258,2,cash,3/15/17 0:39
21,802,426,3,credit_card,3/26/17 18:22
81,902,531,3,credit_card,3/25/17 22:00
81,789,354,2,credit_card,3/6/17 15:51
98,847,266,2,cash,3/16/17 4:27
49,823,258,2,credit_card,3/25/17 13:05
6,723,187,1,debit,3/10/17 23:18
60,905,177,1,cash,3/18/17 21:18
28,896,328,2,credit_card,3/14/17 6:29
96,919,459,3,credit_card,3/14/17 9:03
64,760,399,3,cash,3/17/17 0:59
61,940,632,4,credit_card,3/16/17 17:46
21,974,710,5,debit,3/2/17 7:19
66,940,483,3,cash,3/24/17 8:35
38,796,190,1,cash,3/9/17 11:14
94,930,134,1,cash,3/30/17 12:21
76,908,465,3,debit,3/6/17 10:36
22,996,292,2,credit_card,3/9/17 1:59
94,983,268,2,debit,3/23/17 0:21
43,982,181,1,debit,3/3/17 2:33
6,731,374,2,debit,3/2/17 11:01
18,834,468,3,credit_card,3/23/17 21:53
32,837,202,2,debit,3/18/17 0:44
80,800,290,2,credit_card,3/19/17 6:54
18,740,780,5,debit,3/12/17 22:44
90,733,356,2,debit,3/17/17 17:23
17,847,176,1,debit,3/2/17 17:09
82,824,177,1,credit_card,3/18/17 11:40
19,742,326,2,debit,3/20/17 7:24
35,898,328,2,credit_card,3/16/17 10:34
4,776,256,2,debit,3/16/17 11:42
95,854,168,1,cash,3/28/17 15:42
93,758,114,1,credit_card,3/20/17 13:29
68,922,272,2,credit_card,3/14/17 2:24
93,956,228,2,credit_card,3/15/17 3:21
18,862,468,3,credit_card,3/15/17 11:05
58,928,276,2,debit,3/18/17 1:23
75,726,128,1,cash,3/19/17 10:44
19,793,489,3,credit_card,3/13/17 7:05
93,859,114,1,cash,3/10/17 1:05
91,883,160,1,cash,3/11/17 15:07
69,776,131,1,debit,3/25/17 19:26
83,723,258,2,credit_card,3/26/17 21:04
49,799,258,2,credit_card,3/1/17 0:22
78,962,77175,3,debit,3/22/17 7:33
19,702,652,4,debit,3/19/17 1:32
48,987,234,2,credit_card,3/10/17 23:36
14,939,116,1,cash,3/23/17 22:45
26,703,352,2,debit,3/28/17 14:39
79,946,181,1,debit,3/10/17 2:47
97,985,324,2,credit_card,3/18/17 23:32
73,704,495,3,cash,3/17/17 15:00
15,760,459,3,debit,3/27/17 4:34
46,700,166,1,debit,3/18/17 12:38
76,962,465,3,cash,3/7/17 4:21
98,865,266,2,cash,3/29/17 2:22
73,928,330,2,credit_card,3/27/17 8:51
2,970,188,2,cash,3/27/17 19:14
65,806,154,1,cash,3/7/17 5:20
44,991,432,3,debit,3/24/17 1:28
8,833,132,1,debit,3/1/17 6:22
3,847,148,1,debit,3/2/17 6:00
62,772,160,1,cash,3/26/17 17:39
83,912,129,1,debit,3/19/17 22:17
57,869,294,2,credit_card,3/4/17 2:07
30,863,306,2,cash,3/19/17 13:02
81,883,354,2,credit_card,3/4/17 4:59
29,950,326,2,credit_card,3/15/17 6:23
92,905,180,2,cash,3/15/17 17:02
76,920,155,1,debit,3/10/17 15:38
69,972,131,1,debit,3/21/17 17:37
70,760,346,2,credit_card,3/4/17 20:31
9,926,118,1,cash,3/26/17 21:12
53,797,112,1,cash,3/22/17 23:35
72,853,640,4,cash,3/9/17 16:00
72,922,320,2,debit,3/20/17 21:31
25,995,520,4,cash,3/19/17 1:37
33,834,519,3,debit,3/19/17 5:25
22,799,584,4,cash,3/19/17 20:57
40,783,644,4,debit,3/23/17 9:58
15,832,459,3,debit,3/21/17 6:39
98,888,266,2,cash,3/20/17 10:46
4,867,128,1,credit_card,3/8/17 0:49
2,808,376,4,cash,3/9/17 1:48
80,876,290,2,debit,3/29/17 15:51
26,958,352,2,cash,3/7/17 6:39
80,789,290,2,debit,3/18/17 14:44
9,973,236,2,credit_card,3/9/17 10:59
70,950,519,3,credit_card,3/1/17 16:05
67,838,393,3,debit,3/14/17 6:57
24,711,280,2,debit,3/25/17 3:15
34,786,122,1,debit,3/10/17 11:45
39,751,134,1,debit,3/14/17 13:22
30,895,306,2,cash,3/8/17 10:07
40,999,322,2,cash,3/19/17 17:56
58,984,276,2,credit_card,3/1/17 12:47
65,749,616,4,cash,3/19/17 20:00
85,834,344,2,cash,3/28/17 12:46
41,842,118,1,cash,3/14/17 18:36
24,810,140,1,credit_card,3/2/17 3:22
2,897,94,1,debit,3/6/17 7:10
21,746,284,2,credit_card,3/4/17 15:13
76,794,465,3,debit,3/18/17 18:43
4,735,384,3,cash,3/21/17 15:57
69,791,393,3,credit_card,3/20/17 6:53
39,795,670,5,cash,3/21/17 1:01
22,929,438,3,debit,3/24/17 19:58
23,913,312,2,debit,3/23/17 0:37
96,850,153,1,credit_card,3/13/17 17:45
43,943,181,1,credit_card,3/12/17 0:35
31,983,129,1,credit_card,3/6/17 10:12
66,772,805,5,credit_card,3/14/17 8:43
99,974,390,2,debit,3/14/17 10:32
1,877,474,3,cash,3/9/17 17:31
61,947,474,3,cash,3/12/17 2:20
10,877,148,1,credit_card,3/9/17 15:37
26,841,176,1,debit,3/6/17 10:45
94,733,134,1,credit_card,3/12/17 1:51
63,980,136,1,cash,3/26/17 0:45
9,708,236,2,debit,3/30/17 9:22
42,970,704,2,credit_card,3/5/17 10:45
30,751,306,2,debit,3/12/17 0:24
15,871,306,2,cash,3/30/17 15:28
51,973,187,1,credit_card,3/26/17 13:29
14,949,348,3,debit,3/6/17 20:55
29,942,163,1,cash,3/23/17 19:02
47,870,290,2,credit_card,3/19/17 4:20
78,890,25725,1,cash,3/26/17 10:36
68,741,136,1,debit,3/26/17 22:42
81,741,531,3,debit,3/20/17 9:15
31,811,387,3,debit,3/19/17 14:49
9,943,118,1,cash,3/21/17 2:18
20,755,508,4,cash,3/16/17 21:06
96,745,306,2,credit_card,3/28/17 14:22
30,815,153,1,cash,3/15/17 8:27
48,868,117,1,cash,3/13/17 14:32
82,787,708,4,credit_card,3/9/17 22:25
77,992,312,2,credit_card,3/19/17 21:27
16,964,156,1,credit_card,3/18/17 23:27
45,951,284,2,credit_card,3/17/17 23:45
43,876,724,4,credit_card,3/1/17 1:41
62,854,480,3,credit_card,3/23/17 7:38
86,708,130,1,credit_card,3/29/17 22:57
83,958,387,3,cash,3/12/17 4:20
32,701,202,2,credit_card,3/19/17 21:06
70,982,346,2,cash,3/4/17 1:49
27,742,169,1,credit_card,3/28/17 2:08
45,995,284,2,cash,3/21/17 12:32
94,801,402,3,debit,3/8/17 4:45
41,845,118,1,cash,3/1/17 1:29
16,959,312,2,debit,3/10/17 10:57
90,704,534,3,cash,3/7/17 15:32
75,847,384,3,debit,3/17/17 16:24
28,934,328,2,cash,3/23/17 5:14
87,863,149,1,credit_card,3/3/17 14:57
13,764,160,1,cash,3/20/17 19:07
72,713,480,3,credit_card,3/9/17 22:33
69,738,262,2,cash,3/24/17 3:58
96,972,153,1,cash,3/21/17 18:33
82,823,708,4,credit_card,3/23/17 16:38
98,704,133,1,credit_card,3/22/17 11:08
60,724,354,2,debit,3/3/17 17:33
58,996,138,1,cash,3/11/17 17:31
18,790,468,3,cash,3/15/17 0:28
12,894,402,2,credit_card,3/11/17 3:05
39,700,268,2,debit,3/8/17 20:28
2,704,94,1,credit_card,3/5/17 19:54
37,932,426,3,debit,3/18/17 7:59
15,795,306,2,cash,3/3/17 15:10
14,849,464,4,credit_card,3/29/17 5:41
37,976,568,4,credit_card,3/7/17 9:34
15,707,612,4,cash,3/27/17 18:11
78,869,51450,2,debit,3/17/17 6:25
97,799,486,3,credit_card,3/23/17 0:39
2,733,94,1,debit,3/3/17 22:43
78,814,51450,2,cash,3/2/17 17:13
57,788,147,1,debit,3/19/17 8:58
56,906,468,4,debit,3/29/17 9:24
34,752,366,3,cash,3/23/17 7:51
66,865,322,2,credit_card,3/23/17 9:03
3,703,592,4,credit_card,3/23/17 1:40
48,970,234,2,credit_card,3/15/17 15:28
5,942,426,3,cash,3/25/17 12:42
40,930,322,2,credit_card,3/5/17 15:37
94,712,134,1,cash,3/14/17 23:34
62,900,160,1,cash,3/19/17 1:57
44,867,144,1,credit_card,3/7/17 22:54
31,975,129,1,credit_card,3/25/17 17:36
18,722,468,3,debit,3/10/17 3:09
42,607,704000,2000,credit_card,3/28/17 4:00
66,787,161,1,credit_card,3/15/17 0:42
64,837,133,1,debit,3/22/17 10:12
45,810,142,1,cash,3/30/17 2:13
24,742,140,1,debit,3/20/17 14:16
39,987,268,2,cash,3/12/17 4:51
93,779,342,3,cash,3/19/17 3:18
53,888,224,2,debit,3/4/17 1:39
34,921,244,2,credit_card,3/9/17 15:58
80,807,145,1,cash,3/5/17 2:15
92,973,360,4,debit,3/17/17 21:29
51,988,187,1,credit_card,3/4/17 14:11
19,718,326,2,debit,3/5/17 11:52
13,735,480,3,credit_card,3/26/17 15:52
83,769,258,2,debit,3/26/17 6:12
98,904,532,4,credit_card,3/24/17 2:40
65,969,462,3,credit_card,3/29/17 19:22
71,912,328,2,credit_card,3/4/17 10:30
43,913,362,2,credit_card,3/12/17 17:45
15,941,306,2,debit,3/26/17 7:42
98,899,266,2,cash,3/8/17 10:00
54,729,266,2,debit,3/29/17 6:48
73,717,330,2,credit_card,3/3/17 21:34
25,836,390,3,credit_card,3/1/17 8:21
98,731,399,3,cash,3/18/17 11:57
40,800,322,2,credit_card,3/30/17 8:28
8,733,396,3,credit_card,3/28/17 22:47
67,826,524,4,debit,3/12/17 5:01
53,899,224,2,cash,3/10/17 10:40
10,880,592,4,cash,3/12/17 23:17
60,816,177,1,credit_card,3/13/17 1:12
96,996,153,1,credit_card,3/25/17 12:10
22,734,146,1,cash,3/8/17 3:00
3,783,148,1,cash,3/5/17 5:18
77,705,312,2,cash,3/26/17 19:59
49,982,258,2,credit_card,3/29/17 16:46
92,854,180,2,cash,3/9/17 19:25
46,971,166,1,cash,3/21/17 7:22
83,966,516,4,credit_card,3/15/17 22:09
48,982,234,2,cash,3/9/17 7:54
99,784,195,1,debit,3/6/17 20:32
8,840,396,3,debit,3/7/17 16:19
95,728,336,2,cash,3/22/17 19:18
95,896,336,2,debit,3/2/17 11:11
39,823,134,1,debit,3/21/17 19:54
41,879,236,2,credit_card,3/8/17 23:20
48,964,468,4,credit_card,3/9/17 8:45
69,807,131,1,credit_card,3/21/17 21:05
50,886,193,1,credit_card,3/13/17 7:44
69,768,524,4,cash,3/23/17 6:59
33,927,173,1,cash,3/1/17 11:17
3,868,444,3,cash,3/14/17 16:36
48,999,117,1,credit_card,3/23/17 9:11
91,837,320,2,debit,3/30/17 5:24
75,848,256,2,cash,3/10/17 23:01
96,948,153,1,credit_card,3/27/17 18:38
82,731,354,2,credit_card,3/6/17 23:18
17,999,352,2,credit_card,3/4/17 4:24
31,749,258,2,credit_card,3/23/17 19:02
65,923,308,2,cash,3/28/17 14:40
45,827,142,1,debit,3/8/17 17:42
13,950,320,2,cash,3/24/17 21:08
74,714,306,2,cash,3/19/17 23:45
4,836,384,3,debit,3/25/17 13:08
34,948,366,3,cash,3/13/17 2:40
56,877,234,2,credit_card,3/8/17 21:29
88,736,528,3,credit_card,3/15/17 18:37
48,823,234,2,credit_card,3/10/17 20:20
65,789,616,4,debit,3/13/17 6:26
20,908,381,3,debit,3/21/17 8:12
27,731,507,3,debit,3/19/17 9:13
78,817,77175,3,debit,3/16/17 3:45
77,834,312,2,debit,3/7/17 15:50
70,847,692,4,debit,3/19/17 23:42
44,859,144,1,credit_card,3/13/17 0:04
88,875,528,3,cash,3/17/17 15:37
95,903,168,1,credit_card,3/25/17 3:11
92,942,180,2,debit,3/18/17 11:43
32,709,202,2,credit_card,3/3/17 2:53
87,845,298,2,credit_card,3/7/17 14:03
47,965,290,2,credit_card,3/26/17 15:44
24,952,280,2,cash,3/3/17 9:21
84,936,306,2,credit_card,3/28/17 20:52
41,811,118,1,cash,3/15/17 7:13
27,953,338,2,debit,3/1/17 3:00
49,910,516,4,credit_card,3/26/17 19:27
74,825,306,2,cash,3/28/17 22:24
78,740,25725,1,debit,3/12/17 20:10
57,948,441,3,debit,3/18/17 19:15
82,773,354,2,credit_card,3/29/17 5:11
86,898,260,2,credit_card,3/12/17 13:46
55,805,342,2,credit_card,3/1/17 15:44
14,742,348,3,credit_card,3/20/17 10:50
81,726,354,2,cash,3/21/17 7:29
32,993,303,3,debit,3/14/17 7:38
58,963,276,2,cash,3/23/17 20:33
61,927,474,3,debit,3/10/17 5:52
59,909,712,4,debit,3/7/17 8:08
25,858,260,2,credit_card,3/27/17 7:41
46,874,166,1,cash,3/1/17 18:34
79,999,362,2,cash,3/7/17 16:15
69,766,262,2,cash,3/17/17 22:22
57,853,147,1,cash,3/6/17 12:08
68,893,136,1,cash,3/4/17 4:37
62,804,480,3,debit,3/24/17 6:21
30,923,153,1,credit_card,3/23/17 20:41
1,887,158,1,debit,3/30/17 19:31
19,970,489,3,credit_card,3/1/17 5:08
31,829,129,1,cash,3/25/17 8:52
21,870,426,3,credit_card,3/7/17 9:54
8,950,132,1,cash,3/12/17 18:48
54,711,266,2,debit,3/5/17 5:48
73,776,330,2,cash,3/16/17 15:12
1,836,316,2,credit_card,3/20/17 7:11
69,902,131,1,credit_card,3/23/17 10:58
98,785,133,1,cash,3/3/17 6:23
72,869,160,1,debit,3/13/17 20:23
26,923,176,1,debit,3/29/17 7:59
62,944,320,2,debit,3/25/17 2:14
41,871,354,3,credit_card,3/25/17 14:48
94,716,268,2,cash,3/24/17 4:56
76,928,155,1,debit,3/8/17 19:52
93,777,342,3,debit,3/7/17 11:43
24,711,560,4,debit,3/21/17 13:10
67,900,393,3,credit_card,3/28/17 14:28
43,855,543,3,credit_card,3/29/17 21:42
64,752,266,2,debit,3/20/17 10:12
45,981,284,2,cash,3/17/17 3:28
69,897,262,2,debit,3/6/17 17:19
64,926,399,3,debit,3/23/17 7:46
84,888,306,2,credit_card,3/18/17 13:26
89,887,392,2,cash,3/26/17 21:04
46,774,830,5,debit,3/23/17 9:22
76,969,465,3,credit_card,3/15/17 10:36
42,607,704000,2000,credit_card,3/28/17 4:00
7,752,224,2,credit_card,3/22/17 11:35
33,815,519,3,debit,3/19/17 6:15
14,990,348,3,cash,3/6/17 5:36
71,711,328,2,debit,3/9/17 4:12
9,883,236,2,cash,3/3/17 17:54
19,842,326,2,cash,3/12/17 23:48
21,858,426,3,credit_card,3/18/17 22:36
25,864,130,1,cash,3/14/17 18:47
6,758,561,3,cash,3/7/17 13:02
66,877,483,3,cash,3/28/17 18:02
82,955,177,1,credit_card,3/7/17 14:19
4,967,128,1,cash,3/2/17 6:01
67,838,131,1,debit,3/25/17 23:54
87,909,447,3,debit,3/26/17 16:50
14,706,116,1,debit,3/14/17 22:29
37,988,142,1,cash,3/17/17 15:37
19,913,326,2,debit,3/12/17 7:27
42,819,1056,3,cash,3/3/17 9:09
32,832,101,1,cash,3/21/17 17:36
45,982,426,3,credit_card,3/17/17 7:23
77,858,312,2,credit_card,3/23/17 19:32
80,990,435,3,debit,3/18/17 10:06
67,968,131,1,credit_card,3/1/17 19:33
21,795,284,2,debit,3/5/17 15:49
99,731,195,1,debit,3/14/17 6:07
28,876,328,2,debit,3/10/17 7:28
5,757,284,2,cash,3/7/17 9:12
68,762,136,1,cash,3/6/17 16:39
40,941,483,3,credit_card,3/20/17 4:27
59,748,712,4,debit,3/12/17 13:42
59,863,534,3,debit,3/7/17 6:44
89,711,196,1,cash,3/24/17 19:50
100,781,222,2,credit_card,3/22/17 18:44
26,953,528,3,debit,3/14/17 7:04
25,850,130,1,debit,3/1/17 16:25
88,890,352,2,debit,3/5/17 18:14
18,887,156,1,credit_card,3/1/17 9:19
9,863,118,1,credit_card,3/14/17 18:21
30,783,153,1,cash,3/22/17 0:02
23,843,312,2,credit_card,3/5/17 4:08
53,785,112,1,cash,3/11/17 22:42
29,824,326,2,cash,3/10/17 14:11
73,877,165,1,cash,3/11/17 9:19
55,708,171,1,debit,3/3/17 17:04
36,959,260,2,credit_card,3/30/17 3:34
32,746,101,1,debit,3/29/17 18:22
64,910,266,2,credit_card,3/29/17 17:13
29,849,163,1,cash,3/22/17 15:03
9,897,236,2,cash,3/22/17 15:06
54,778,665,5,debit,3/1/17 19:13
30,923,153,1,debit,3/18/17 13:50
77,974,468,3,debit,3/18/17 4:27
4,940,128,1,debit,3/19/17 10:04
21,985,710,5,debit,3/23/17 12:56
41,803,590,5,credit_card,3/4/17 9:28
93,812,114,1,cash,3/28/17 13:49
76,797,155,1,credit_card,3/9/17 7:59
86,746,130,1,credit_card,3/27/17 16:59
25,846,390,3,cash,3/19/17 20:47
37,898,284,2,debit,3/6/17 20:21
99,729,585,3,cash,3/10/17 6:26
21,925,284,2,cash,3/30/17 10:22
57,979,147,1,credit_card,3/1/17 20:51
64,756,399,3,credit_card,3/2/17 4:28
68,706,272,2,debit,3/8/17 10:26
12,994,201,1,cash,3/30/17 18:48
23,712,156,1,credit_card,3/7/17 23:23
31,750,258,2,debit,3/25/17 16:11
85,754,344,2,debit,3/14/17 19:22
59,774,178,1,credit_card,3/20/17 21:54
30,921,459,3,cash,3/14/17 21:49
93,894,228,2,debit,3/30/17 20:10
66,987,161,1,debit,3/13/17 18:53
77,886,312,2,cash,3/27/17 9:57
43,811,181,1,debit,3/16/17 10:25
10,727,296,2,debit,3/11/17 18:59
79,734,543,3,cash,3/22/17 15:52
20,864,127,1,cash,3/26/17 12:11
76,891,310,2,debit,3/7/17 1:56
59,849,178,1,debit,3/3/17 1:26
53,707,112,1,credit_card,3/7/17 10:01
50,930,386,2,cash,3/15/17 13:23
84,702,306,2,credit_card,3/6/17 14:18
25,868,130,1,cash,3/26/17 11:33
13,862,320,2,cash,3/11/17 15:08
91,935,480,3,credit_card,3/9/17 2:31
10,780,592,4,credit_card,3/23/17 22:09
48,969,234,2,debit,3/15/17 1:43
37,793,284,2,debit,3/28/17 18:10
12,844,603,3,credit_card,3/12/17 7:59
12,990,402,2,debit,3/22/17 23:52
8,947,132,1,credit_card,3/21/17 18:25
71,862,656,4,cash,3/10/17 8:04
49,895,129,1,credit_card,3/16/17 14:46
36,705,130,1,debit,3/18/17 12:56
31,875,387,3,debit,3/19/17 2:06
41,873,118,1,cash,3/2/17 8:53
32,801,202,2,credit_card,3/20/17 7:30
43,818,362,2,debit,3/30/17 6:07
30,968,153,1,debit,3/25/17 5:04
13,968,480,3,credit_card,3/5/17 21:06
81,923,531,3,debit,3/22/17 3:31
99,901,585,3,credit_card,3/9/17 14:01
90,877,890,5,debit,3/26/17 8:08
98,999,133,1,debit,3/14/17 10:37
48,999,234,2,credit_card,3/26/17 3:37
18,750,468,3,cash,3/14/17 2:08
89,754,980,5,debit,3/13/17 5:27
51,859,374,2,credit_card,3/6/17 19:44
59,884,534,3,credit_card,3/19/17 18:02
85,716,344,2,credit_card,3/29/17 3:56
8,960,132,1,debit,3/18/17 18:55
89,992,196,1,cash,3/18/17 3:10
90,790,356,2,credit_card,3/13/17 14:18
84,720,612,4,debit,3/7/17 0:41
78,910,25725,1,cash,3/26/17 1:59
5,859,142,1,debit,3/27/17 10:26
45,855,284,2,credit_card,3/25/17 21:35
4,944,384,3,credit_card,3/26/17 21:18
26,895,352,2,debit,3/17/17 0:10
93,996,228,2,credit_card,3/24/17 13:57
69,756,262,2,cash,3/4/17 18:52
47,926,145,1,credit_card,3/7/17 7:39
74,987,153,1,cash,3/11/17 6:26
77,775,156,1,credit_card,3/8/17 17:26
93,780,114,1,cash,3/29/17 15:37
56,955,117,1,credit_card,3/3/17 8:52
6,794,374,2,credit_card,3/7/17 1:16
43,707,181,1,cash,3/20/17 14:30
15,795,306,2,credit_card,3/6/17 20:03
77,938,312,2,cash,3/12/17 3:40
78,855,51450,2,credit_card,3/21/17 5:10
89,743,588,3,cash,3/30/17 12:48
8,953,264,2,cash,3/24/17 12:59
2,874,188,2,debit,3/7/17 0:06
79,971,362,2,credit_card,3/26/17 1:13
25,937,130,1,credit_card,3/29/17 4:44
36,914,260,2,credit_card,3/3/17 1:01
62,754,320,2,credit_card,3/30/17 16:24
99,990,390,2,debit,3/25/17 0:11
1,742,158,1,credit_card,3/25/17 19:17
52,831,146,1,cash,3/13/17 3:10
48,891,117,1,debit,3/23/17 15:02
30,761,153,1,debit,3/20/17 0:03
71,841,328,2,credit_card,3/21/17 22:09
89,785,392,2,credit_card,3/4/17 22:36
70,773,173,1,debit,3/21/17 12:52
38,794,760,4,credit_card,3/4/17 7:58
29,897,326,2,cash,3/13/17 8:00
87,845,596,4,debit,3/26/17 23:45
70,731,173,1,cash,3/21/17 17:34
82,736,354,2,credit_card,3/14/17 1:54
59,799,356,2,credit_card,3/17/17 23:38
58,764,138,1,credit_card,3/6/17 17:24
80,957,290,2,cash,3/18/17 4:59
100,959,111,1,cash,3/7/17 23:18
55,926,171,1,cash,3/17/17 16:33
12,866,402,2,debit,3/15/17 6:04
58,963,138,1,debit,3/8/17 13:30
91,711,160,1,cash,3/10/17 3:42
51,798,187,1,cash,3/28/17 20:19
32,954,303,3,debit,3/9/17 0:52
71,940,164,1,credit_card,3/4/17 2:44
30,957,153,1,cash,3/19/17 19:28
17,885,528,3,cash,3/20/17 18:35
60,770,354,2,credit_card,3/2/17 6:11
69,850,524,4,debit,3/10/17 14:39
21,890,426,3,cash,3/18/17 8:03
52,925,438,3,credit_card,3/13/17 6:47
71,942,328,2,debit,3/7/17 7:23
29,978,163,1,cash,3/25/17 22:16
6,728,561,3,debit,3/19/17 18:09
24,716,280,2,debit,3/2/17 8:10
72,872,320,2,cash,3/11/17 2:56
56,814,117,1,cash,3/15/17 10:48
57,960,147,1,credit_card,3/29/17 7:29
28,750,492,3,credit_card,3/1/17 5:33
17,912,176,1,credit_card,3/22/17 22:49
25,851,130,1,debit,3/25/17 21:36
67,754,393,3,debit,3/30/17 21:31
98,997,133,1,debit,3/26/17 16:40
78,745,25725,1,credit_card,3/18/17 13:13
46,727,166,1,cash,3/1/17 3:24
36,980,260,2,debit,3/2/17 14:04
38,906,570,3,debit,3/15/17 3:22
80,707,290,2,debit,3/3/17 4:36
40,945,483,3,cash,3/23/17 5:26
2,789,188,2,cash,3/12/17 6:24
66,705,161,1,cash,3/12/17 23:07
16,907,156,1,debit,3/28/17 17:58
27,884,169,1,credit_card,3/6/17 15:35
17,974,176,1,credit_card,3/26/17 23:36
35,969,492,3,credit_card,3/30/17 1:35
20,842,508,4,credit_card,3/2/17 6:19
37,779,284,2,cash,3/28/17 22:28
21,704,142,1,credit_card,3/29/17 12:51
44,999,432,3,credit_card,3/6/17 21:59
78,927,51450,2,cash,3/12/17 12:23
14,719,232,2,cash,3/1/17 5:31
4,851,128,1,debit,3/21/17 1:48
35,942,492,3,cash,3/9/17 19:43
90,948,534,3,cash,3/27/17 14:57
91,786,160,1,cash,3/27/17 6:52
6,726,374,2,credit_card,3/6/17 10:42
71,874,164,1,credit_card,3/27/17 20:42
15,977,153,1,debit,3/10/17 6:50
96,856,459,3,debit,3/1/17 7:47
43,718,362,2,debit,3/8/17 10:24
59,715,178,1,credit_card,3/1/17 5:31
68,735,136,1,cash,3/9/17 21:09
32,809,101,1,cash,3/10/17 14:01
47,922,145,1,cash,3/22/17 6:24
99,731,390,2,cash,3/9/17 2:42
50,724,193,1,credit_card,3/23/17 7:22
19,833,163,1,cash,3/17/17 14:00
3,925,148,1,credit_card,3/3/17 11:25
80,821,290,2,cash,3/3/17 5:41
92,854,90,1,credit_card,3/8/17 18:16
86,856,260,2,cash,3/12/17 20:18
23,787,156,1,credit_card,3/23/17 23:20
53,975,224,2,credit_card,3/12/17 1:46
52,740,146,1,cash,3/21/17 5:18
28,927,328,2,cash,3/9/17 21:20
81,953,354,2,debit,3/16/17 11:00
15,799,153,1,credit_card,3/19/17 0:14
73,945,165,1,debit,3/24/17 16:22
98,885,266,2,debit,3/12/17 7:59
39,987,134,1,debit,3/1/17 22:10
73,711,165,1,cash,3/1/17 13:45
28,776,164,1,debit,3/29/17 19:49
92,858,90,1,cash,3/25/17 15:14
55,885,342,2,cash,3/30/17 6:37
6,841,748,4,credit_card,3/26/17 8:24
58,897,552,4,credit_card,3/9/17 4:34
62,917,320,2,debit,3/5/17 15:32
41,983,236,2,debit,3/22/17 11:26
73,993,495,3,cash,3/17/17 18:30
13,836,320,2,credit_card,3/21/17 18:08
90,972,534,3,credit_card,3/28/17 13:18
55,770,342,2,cash,3/23/17 2:47
10,909,148,1,debit,3/18/17 0:50
73,820,330,2,debit,3/19/17 9:09
43,714,362,2,cash,3/22/17 15:24
22,883,292,2,debit,3/1/17 6:08
